brand,city,title,desc,image_count,created_at,price
Apple,Tehran,"['آیفون', '2', 'مشک', 'مات', '67', 'گیگ']","['يه', 'دونه', 'آیفون', '2', 'مشک', 'مات', '67', 'گیگ', 'LL', 'A', 'آکبند', 'NUM', 'NUM']",1,Friday 08PM,1453187.4506961924
Nokia,Mashhad,"['انواع', 'نوکیا', 'تک', 'سیم', 'دوسیم']","['نوکیا', '1280', '50', 'نوکیا', '108', 'سیم', 'کارت', 'مموری', '54', 'نوکیا', '222', 'دوسیم', 'مموری', '55', 'نوکیا', '103', 'تک', 'سیم', '50', 'سامسونگ', '312', '42', 'سامسونگ', 'NUM', 'قیمت', 'گوشیا', 'مقطوع', 'ب', 'قیمته', 'تک', 'ببرین', 'هزینه', 'پیک', 'خریدار', 'میباشد']",2,Sunday 05AM,78619.06832264604
Apple,Tehran,['ایفون'],"['سلام', 'عدد', 'گوش', 'ایفون', '5و', 'عدد', 'ای', 'پد', 'داشت#دار', 'خاطر', 'فراموش', 'اپل', 'ایدی', 'استفاده', 'یه', 'گوش', 'هواوی', 'جی', '474', 'داشت#دار', 'اونم', 'سالم', 'قطعاشون', 'تعمیرات', 'بشه', 'استفاده']",2,Sunday 02PM,928998.8117090896
Huawei,Tehran,"['هواویG8', 'درحد', 'اک']","['گوش', 'برچسب', 'پشت', 'درنیومده', '3روزه', 'استفاده', 'میکنم', 'کادو', 'به', 'گوش', 'عوض', 'میکنم']",0,Saturday 08PM,415479.14020823274
Sony,Qom,"['سون', 'Z3', 'دوسیم']","['سلام', 'سون', 'z3', 'دوسیم', 'چندتا', 'خال', 'داره', 'اصلا', 'سالم', 'غولیه', 'مشخصات', 'سایت', 'ها', 'موجوده', 'قیم', 'توافق', 'گفت#گو', 'پولشو', 'ان', 'شاء', 'ا', 'هزینه', 'کربلا', 'میکنم', 'درخدمتم']",0,Thursday 03PM,421533.0237077675
Samsung,Shiraz,"['گوش', 'سامسونگ', 'اس', 'فایو']","['گوش', 'میباشد']",2,Friday 04PM,407340.0612330633
LG,Tehran,"['الجی', 'جی', 'فلکس', '2']","['قطعات', 'الجی', 'جی', 'فلکس', '2', 'lg', 'g', 'flex', 'تاچ', 'ال', 'دی', 'قاب', 'فلت', 'دوربین', 'باطری', 'درب', 'جعبه', 'فروش', 'میرسد', 'جهت', 'خرید', 'تماس', 'گرفت#گیر']",1,Thursday 05AM,83810.19277302675
ZTE,Ahvaz,"['ASUS', 'zenfone2', 'زنفون2', 'ایسوس']","['رام2گیگابایت', 'حافظه', '16', 'گیگابایت', 'سیمکارت', 'شارژر', 'گوش', 'سالم', '#هست', 'ویبره', 'کار', 'نمیکنفه', 'همراه', 'اسکرین', 'گارد', 'گلس', 'قاب', 'ژله', 'ای', 'نیلکین', 'برنده', 'جایزه', 'if', 'درضمینه', 'طراح']",2,Monday 10PM,477230.19411221356
Apple,Shiraz,"['آیفون7', 'رنگ', 'گلد', '128', 'G']","['سلام', 'آیفون7', 'رنگ', 'گلد', '128', 'G', 'اصل', 'پار', 'نامبر', 'آمریکا', 'LLA', 'همراه', 'گلس', 'بک', 'کاور', 'کارکرد', '1هفته', 'فاکتور', 'تقدیم', 'میشه', 'بالا', 'قیمت', 'پیشنهاد', 'فروش', 'میره']",0,Tuesday 08AM,1247480.5977158868
ZTE,Ahvaz,"['انواع', 'گوش']","['سلام', 'فروش', 'انواع', 'گوش', 'های', 'الجی', 'اپل', 'هاواوی', 'سامسونگ', 'HTC', 'sonyوغیره', 'ازینکه', 'قیمتاروببینی', 'تفاوت', 'قیمت', 'ها', 'روباقیمت', 'های', 'تو', 'بازارمقایسه', 'کن', 'گوش', 'ها', 'اک', 'اسامی', 'گوش', 'ها', 'HTC', 'm9', 'قیمت', '949', 'HTC', '516', '399', 'قیمت', 'HTC', 'desire', '616', '489', 'قیمت', 'HTC', 'e8', '839', 'قیمت', 'moto', 'g', '649', 'قیمت', 'Sony', 't3', '489', 'قیمت', 'LG', 'L', '80', '449', 'قیمت', 'LG', 'g2', 'mini', '449', 'قیمت', 'LG', 'v', '10', '1199', 'قیمت', 'iphon6plus', '64', '1799', 'قیمت', 's3', 'mini', '230', 'قیمت', 'c2', '110', 'قیمت', 'zte', 'z5mini', '299', 'قیمت', 'zte', 'grand', 'slite', '499', 'قیمت', 'zte', 'memo', 'lite', '389', 'قیمت', 'Huawei', 'y', '221', '169', 'قیمت', 'قیمت', 'ها', 'بازار', 'ترهستند', 'گوش', 'ها', 'اک', 'اک', 'تماس', 'وواتساپ', 'درخدمتم', 'یاعلی']",1,Thursday 10PM,908782.417573371
Apple,Tehran,"['آیفون', '7', 'پلاس', 'جت', 'بلک', '256']","['فروش', 'آیفون', '7', 'پلاس', '256', 'گیگ', 'جت', 'بلک', 'همراه', 'apple', 'care', 'plus']",0,Saturday 08AM,1706090.2476986926
Apple,Tehran,"['اپل', '6', '5s']","['3', 'خاکسترى', '871', 'گیک', 'خط', 'وخش', '4', 'اس', 'گلد', '35', 'گیگ', 'هردو', 'جعبه', 'لوازم', 'لطفا', 'SMS', 'داد#ده', 'NUM']",1,Sunday 01AM,1385394.4874499065
Sony,Shiraz,"['اکسپریا', 'V']","['باسلام', 'یه', 'گوش', 'سالم', 'وتمیزباکیفیت', 'دوربین', 'بسیارعالی', 'فول', 'HD', 'وبسیارخوش', 'دست', 'جهت', 'مصرف', 'باتشکرازمدیریت', 'برنامه', 'دیوار']",2,Tuesday 08PM,336009.2469880396
Samsung,Tabriz,"['گوش', 'سامسونگ', 'ال', 'دی', 'شکسته']","['سامسونگ', 'مدل', 'اس6', 'طرح', 'قدیم', 'ال', 'دیش', 'بخاطر', 'باد', 'باتری', 'قطع', 'باتری', 'نداره', 'بقیه', 'وسایل', 'تکمیله', 'لطفا', 'قیمت', 'پیشنهادیتونو', 'اسمس', 'کنین']",2,Thursday 11AM,128598.07872656602
Apple,Shiraz,"['فروش', 'آیفون', '6s', 'دست', 'قیمت', 'خرید']","['فروش', 'آیفون', '6s', 'حافظه', '16', '64', 'دست', 'نو', 'قیمت', 'خرید', 'تماس', 'جواب', 'میدم']",2,Thursday 12PM,1633027.417856529
Samsung,Qom,"['فروش', 'شرایط', 'موبایل']","['فروش', 'انواع', 'موبایل', 'قیمت', 'شرایط', 'چک', 'وپول']",0,Friday 03PM,594565.7132800943
Apple,Karaj,"['آیفون', '4_', '16', 'g']","['آیفون', '4', 'تمیز', 'خط', 'خش', 'تضمین']",3,Friday 06PM,998760.1997311623
Samsung,Isfahan,"['گوش', 'A5مدل', '2016']","['گوش', 'A', 'NUMگوشی', 'نو', 'میباشد', 'استفاده', 'ماهه', 'دست', 'خودم', 'وکاملا', 'سالم', 'تمیز', 'مصرف', 'قیمت', 'نمیزارم', 'خریدار', '#هست', 'با', 'میام', 'تماس', 'تلفن', 'تایید', 'لطفا']",0,Friday 08PM,754053.8604746641
Apple,Qom,"['iphone', '5s', 'درحددد']","['آیفون', 'فایو', 'اس', 'رنگ', 'gold', 'تمیز', 'درحدآک', 'یه', 'خط', 'نداره', 'آک', 'مو', 'نمیزنه', '32', 'گیگ', 'پار', 'lla', 'سالم', 'ب', 'شرط', 'اصل', '#هست', 'لیبل', 'وگاردم', 'داره', 'گوش', 'های', 'مدل', 'معاوضه', 'میکنم']",3,Saturday 12PM,935866.4022808273
Huawei,Tehran,"['فروش', 'گوش', 'g6']","['سلام', 'گوش', 'سالم', 'معاوضه', 'داشت#دار', 'قیمت', 'هاتونو', 'اس', 'کنین', 'کارتن', 'شارژر', 'تشکر', 'دیوار']",3,Thursday 07PM,216238.5283448422
Samsung,Tabriz,"['خرید', 'فروش', 'گوش', 'قیمت']","['سلام', 'گوش', 'های', 'قیمت', 'نقدا', 'خریدار', 'فروش', 'گوش', 'قیمت', 'پایین', 'گوش', 'دست', 'خرید', 'گوش', 'دست', 'دوم', 'وباز', 'دید', 'گوش', 'ها', 'کانال', 'عضو', 'بود#باش', 'عضویت', 'کانال', 'اس', 'بدید', 'لینکو', 'فرستاد#فرست', 'تشکر', 'دیوار']",0,Sunday 06AM,655241.3953915917
Samsung,Shiraz,"['جی5', 'فروش', 'معاوضه']","['مدل', '2015', 'دوسیم', 'فورجی', 'درحد', 'نو', 'گارانتی', 'رنگ', 'مشک', 'اندروید']",0,Tuesday 07PM,969626.3840250077
Huawei,Tehran,"['گوش', 'موبایل', 'هانر', '7']","['تمیز', '16', 'گیگ', 'آک', 'خط', 'خش']",2,Wednesday 07AM,786398.2288458071
Sony,Mashhad,"['سون', 'z3دوسیم', 'مشک']","['العاده', 'تمیز', 'خط', 'وخش', 'گلس', 'ورو', 'نو', 'وگارد', 'نوت4', 'مدلh', 'معاوضه', 'داشت#دار']",0,Friday 06AM,754593.8121809205
Huawei,Mashhad,"['Y', '220', 'مدلHUAWEI']","['هوآویy', '220', 'دوسیم', 'کارت', 'چندهسته', 'ای', 'اندروید', 'کارتن', 'شارژر', 'داره', 'گوش', 'صحیح', 'سالم', 'تعمیر', 'پلمپ', 'میباشد', 'قیمت', 'توافق', 'فروخت#فروش', 'میرسد']",1,Saturday 07AM,213812.71916717265
Apple,Tehran,"['Apple', 'NUMgفروش', 'معاوضه']","['LLA', 'رنگ', 'گلد', 'اکبند', 'کوچک', 'خط', 'خش', 'تعویض', 'داشت#دار', 'پیشنهاد', 'بدین', 'تلگرام']",0,Wednesday 09AM,1475943.766203976
Samsung,Mashhad,"['گوش', 's6']","['گوش', 's6سفید', '32', 'گیگ', 'فروش', 'معاوضه', 'جی', 'فایو', 'جی', 'سون', 'ام', 'جواب', 'گو', '#هست']",1,Wednesday 07PM,1157668.861763302
ZTE,Tehran,"['هشت', 'گوش', 'اندروید', 'خراب', 'دوتا', 'تبلت']","['اکثریت', 'گوشیها', 'تاچ', 'ال', 'دی', 'میخاد', 'گوشیها', 'مصرف', 'خانگی', 'تلگرام', 'میتونم', 'تک', 'تک', 'عکسشون', 'فرستاد#فرست', 'خاست']",1,Friday 11AM,211171.15484858621
Apple,Ahvaz,"['iphone6s', '32', 'gig']","['گوش', '7ماه', 'کار', 'آک', 'وسایل', '8ماه', 'ضمانت', 'میکنم']",0,Sunday 05PM,1141481.6559764673
Samsung,Shiraz,"['اس', '6', 'ادج', 'فروش', 'معاوضه']","['گوش', 'العاده', 'تمیز', 'کوچک', 'خط', 'خش', 'نو', 'نو', 'گارانتی', 'داره', 'میخوام', 'اس', '7', 'ادج', 'گرفت#گیر', 'میخوام', 'بفروشمش', 'اگه', 'اس', '7', 'داره', 'معاوضه', 'میکنم', 'مابه', 'تفاوت', 'میدم', 'گوش', 'مغازه', 'میگیرین', 'تمیز', '#هست', 'رنگ', 'سورمه', 'ای', 'مشک', '32', 'گیگ', '#هست', 'کاور', 'گلس', 'داشت#دار', 'گوش', 'بهتون', 'تقدیم', 'میشود', 'مهلت', 'تست', 'اگه', 'بخوای', 'بهتون', 'میدم', 'مشتری', 'واقعی', 'تماس']",0,Monday 11AM,1606057.8237353028
Apple,Tehran,['Apple6'],"['اپل3', '35', 'مشکى', 'لوازم', 'ال', 'ال', 'اى']",3,Thursday 11AM,1437750.4269146158
HTC,Tehran,"['گوشى', 'htc', 'desire', '500']","['فروش', 'گوشى', 'htc', 'desire', '500', '2', 'سیم', 'شارژر', 'جعبه', 'هدفون', 'اکبند', 'قیمت', '644']",1,Monday 08AM,316121.1174299903
Lenovo,Isfahan,"['هوآوی', 'Y', '300', 'بسیارکارکرده']","['مدل', 'کوشید#کوش', 'هوآوی', 'داغون', 'جهت', 'فروش']",1,Tuesday 05AM,193059.76093993237
Apple,Shiraz,"['ایفون', 'کار', 'دوید#دو', 'خط']","['کیفیت', 'عالى', 'تمیز', 'شد#شو']",1,Tuesday 05PM,912198.7140362457
Samsung,Isfahan,"['تعداد', 'گوش', 'نو']","['گوش', 'g', '610', 'هواوی', 'نو', 'گارانتی', 'دیگه', 'نو', 'گوش', 'کمه', '365', 'تومان', 'گوش', 'g', '630', 'هواوی', 'گاران', '380', 'تومان', 'گوش', 'j1', 'aceدر', 'دورنگ', 'سفید', 'وسورمه', 'ای', '305', 'تومان']",0,Thursday 04PM,846496.804855709
Huawei,Isfahan,"['گوش', 'موبایل', 'هوآوی', 'مدل', 'y', '300']","['سالم', 'خش', 'رنگ', 'سفید']",0,Wednesday 03PM,200965.93574987416
HTC,Tehran,"['کارکرد', 'اکبند']","['دوریبن', '20', 'ثانویه', '13', 'گارانتی', 'حافظه', '32', 'گلد', 'وان', 'ای', '9', 'پلاس']",0,Monday 04PM,1023763.9935345304
Apple,Tehran,"['ایفون', '5s']","['سلام', 'دستگاه', 'تمیز', 'اصل', 'میباشد', 'ذکر', 'میباشد', 'دوربین', 'عقب', 'کار', 'نمیکند', 'فلش', 'میشود', 'خریدار', 'واقعی', 'تماس', 'گرفت#گیر', 'اسمس', 'پاسخگو', '#هست']",0,Tuesday 10PM,666818.55477388
LG,Kermanshah,"['گوش', 'موبایل', 'ال', 'جی', 'k4']","['اینترنت', '4g', '480', 'تومان', 'خریدمش', 'قیمت', 'راضیم', 'فروخت#فروش', 'لطفا', 'خریدار', 'تماس', 'گرفت#گیر', 'ممنون']",1,Saturday 02PM,600773.6401134178
Nokia,Tehran,"['نوکیا', 'لومیا', '925', 'ویندوز', '10']","['گوش', 'لومیا', '925', 'نوکیا', 'تمیز', 'لوازم', 'اصل', 'خط', 'خش', 'خوردگی', 'عکس', 'مشخصه', 'آپدیت', 'ویندوزفون', '10', 'توافق', 'پیامک', 'تلگرام', 'خدم']",5,Wednesday 04PM,442559.5347968695
Nokia,Tehran,"['Nokia', '8800', 'Art', 'Gold']","['فروش', 'معاوضه']",1,Monday 02PM,560382.7185048582
Apple,Karaj,"['ایفون', '4', 'اس', 'مشک']","['گوش', 'پلمب', 'نو', 'سالم']",0,Tuesday 03PM,685340.5099963334
Huawei,Tehran,"['HUAWEI', 'G', '730', 'U', '10']","['گوش', 'تمیز', 'نو', 'سالم', 'تعمیر', 'باطریش', 'شارژ', 'نگه', 'میداره', 'خط', 'خش', 'زدگی', 'گلس', 'داره', 'عدد', 'قاب', 'قیمت', '220', 'هزار', 'تومان', 'مرسی', 'دیوار']",3,Friday 06PM,332097.9624452942
Samsung,Tehran,"['گوش', 'موبایل', 'سامسونگ', 'اس', '3', 'مینی', '8190', 'i']","['کارتن', 'شارژر', 'هندزفری', 'یکبارم', 'شد#شو', 'شرط', 'قاب', 'پشت', 'لک', 'داره', 'ی', 'مدلای', 'سفید', 'عادیه', 'باطریشم', 'نو', 'انداخت#انداز', 'دلیل', 'فروشمم', 'سرباز', '#هست']",3,Tuesday 06PM,384090.04417423595
Samsung,Shiraz,"['سامسونگ', 'گلکسی', 'نوت4']","['32', 'گیگ', 'تمیز', 'تمیز', 'سفید', 'بالا', 'قیمت', 'میشنهادی', 'فوری', 'فوری']",2,Monday 10AM,1098130.6641598886
Apple,Tehran,"['اپل', '5s', '32', 'GB', 'اک']","['ایفون', '5s', '32', 'GB', 'اک', 'خط', 'وخش', 'کارتون', 'لوازم', 'تکمیل', 'اصل', 'تعویض', 'ایفون', '6']",4,Tuesday 10AM,980940.8239392422
Sony,Tehran,"['سون', 'Z1', 'سفید', 'سالم']","['دورو', 'گلس', 'دوربین', '20', '7', 'دوربین', '5', 'حافظه', '16', 'گیگ', 'پردازشگر', '4', 'هسته', 'ای', 'تلگرام', 'پاسخگو', '#هست']",3,Monday 11AM,501487.1601285971
Apple,Tehran,"['iphone', '6s', 'آکبند']","['دستگاه', 'آیفون', 'خاکستر', 'طلائی', 'اکتیو', 'شد#شو', 'شرط', 'بالا', 'پیشنهاد']",1,Saturday 01PM,2076431.4327283844
Samsung,Ahvaz,"['گوش', 'موبایل', 'گلگسی', 'گرند', 'پرید#پر', 'سامسونگ']","['فروش', 'گوش', 'گلکسی', 'گرند', 'پرید#پر', 'سامسونگ', 'نو', '250', 'هزارتومن']",0,Sunday 06PM,478856.9705171929
HTC,Mashhad,"['htc', 'one8']","['سلام', 'گوش', 'هاردش', 'سوخته', 'لوازم', 'ازقبیل', 'باتری', 'وقاب', 'تاچ', 'وال', 'دیش', 'وغیره', 'استفاده', 'واسه', 'مبلغ', 'واقعأ', 'میام', 'میخوام', 'زود', 'رد', 'بشع']",2,Tuesday 08PM,211789.86889803602
Apple,Tehran,"['گوش', 'اپل', '5']","['برد', 'گوش', 'سوخت#سوز']",1,Wednesday 03PM,593732.9033484191
Nokia,Isfahan,"['نوکیا', 'وتمیز']","['سلام', 'نوکیا', 'n', '97', 'تمیز', 'سالم', 'شارژر', 'وهنزفری', 'قیمت', 'پیامک', 'اگه', 'مدنظر', 'خبر', 'دم', 'تعویض', 'داشت#دار', 'سر', 'یه', 'دم']",0,Thursday 03PM,131072.16901726872
Samsung,Shiraz,"['گوش', 'گلکسی', 'جی5']","['نو', 'مدل', '2016', 'کارکرد', 'هفته', 'محافظ', 'صحفه', 'بک', 'کاورــ', 'خط', 'وخش', 'رنگ', 'گلد']",0,Thursday 08AM,943996.512164251
Samsung,Tehran,"['گلکسی', 's4اصلی', 'سالم']","['جهت', 'فروش', 'معاوضه', 'گوشیهای', 'رده', 'سیم', 'پیشنهاد', 'طریق', 'پیامک', 'یاحق']",0,Wednesday 07PM,613694.0170461854
Apple,Shiraz,"['اپل', '4s']","['سلام', 'گوشیه', '16', 'گیگ', '#هست', 'نو', 'ios', 'NUMروش', '#هست', 'کارتون', 'شارژر', 'هندزفری', 'گوش', 'دوم', '#هست', 'استفاده', 'ای', 'از', 'داشت#دار', 'واسه', 'میخوام', 'فروخت#فروش', 'لطفا', 'مشتری', 'واقعی', 'تماس', 'بگیره', 'تشکر', 'سایت', 'دیوار']",0,Tuesday 03PM,441749.8394187878
HTC,Karaj,"['آیفون5s', '64']","['iphone', '5s', '64', 'gig', 'گوش', 'سالم', 'تعمیر', 'کلیه', 'لوازم', 'یکم', 'خط', 'خش', 'داره', 'ی', 'گلس', 'بامپر', 'درست', 'میشه', 'لطفا', 'زنگ', 'زد#زن', 'شماره', 'NUM', 'تلگرام', 'پیغام', 'بدین', 'تشکر', 'دیوار']",1,Monday 06PM,952044.5367686668
Samsung,Ahvaz,"['فروش', 'اس', '6']","['اس', '6', 'ابی', 'رنگ', '32', 'گیگ', 'تمیز', 'داشت#دار', 'واسه', 'فروش', 'تک', 'سیم', 'ام', 'بدید', 'ممنون']",0,Saturday 06PM,1144194.5998025853
Apple,Ahvaz,"['آیفون', '6', 'گلد', '16', 'گیگ']","['آیفون', '16', 'گلد', 'کوچیکترین', 'خط', 'خش', 'گیر', 'اپل', 'آیدی', 'قیمت', 'پیشنهاد', 'بدین']",0,Monday 01PM,1552369.648222336
Huawei,Mashhad,"['گوش', 'هوآوی']","['مدل', 'Y', '330', 'گوش', 'تمیز', 'سالمه']",0,Tuesday 04PM,293597.6325858622
Apple,Ahvaz,"['apple6', 'silver']","['خط', 'خش', 'ضربه', 'داره']",2,Tuesday 07PM,1124873.3974673038
Apple,Karaj,"['فروش', 'معاوضه', 'ایفون', '3', 'گر', '871']","['درود', 'گوش', 'اورجینال', 'درحد', 'دست', 'خودم', 'رفرشای', 'بازار', 'فرق', 'میکنه', 'درحد', 'درحد', 'اون', 'یه', 'نقطه', 'گوش', 'داره', 'معاوضه', 'میکنم', 'منتهی', 'اولویت', 'نقد', 'منتظرتون', '#هست', 'بدرود']",3,Thursday 09PM,1415814.9002974527
Samsung,Mashhad,"['Galaxy', 's7', 'edge', '64', 'gb']","['درود', 'گوشى', 'پلمپ', 'میباشد', 'سیم', 'قيمت', 'پيشنهادى', 'پيام', 'بزنيد', 'تشكر', 'شاد', 'بود#باش', 'مرسى', 'دیوار']",2,Saturday 10PM,1921686.9035099198
Samsung,Shiraz,"['گوش', 'سامسونگ']","['فروش', 'دستگاه', 'گوش', 'سامسونگ', 'سالم', 'کارتن', 'متعلقات']",3,Sunday 01PM,194670.93329765997
Apple,Tehran,"['Iphone', 'NUMgb']","['آیفون', '3', 'سیلور', '83', 'گیگابایت', 'یه', 'دونه', 'خط', 'ال', 'سى', 'دى', 'گوشى', 'داراى', 'جعبه', 'هندسفرى', 'شارژر']",2,Sunday 02PM,1073156.7072066679
Apple,Tehran,"['ایفون', 'سیکس', '83']","['ایفون', 'سیکس', '83', 'تعمیر', 'بازشدگی', 'عیب', 'شرط', 'تست', 'lla', 'آمریکا', 'فروش', 'فوری', 'سیلور']",1,Wednesday 04PM,1086079.626043291
Nokia,Mashhad,"['گوش', 'نوکیا', '108', 'اصل', 'دوسیم', 'مموری', 'خور']","['اصل', 'میباشد', 'ضمانت', 'تست', 'میشود', 'قیمت', 'آخر', '75', 'تومنه']",1,Thursday 01PM,54344.17831335104
HTC,Mashhad,"['HTC', 'Desier', '626']","['4G', 'درحداک', 'العاده', 'تمیز', 'کارنکرده', 'رنگ', 'ابی', 'تاحالا', 'تعمیرنشده', 'قیمت', '649']",1,Thursday 08PM,547354.1577403016
Nokia,Isfahan,"['نوکیا', '105']",['ساااااااااالم'],1,Friday 09PM,170348.3013584708
